Date,Product,UnitsSold,RequiredHeadcount,StaffedHeadcount,HeadcountGap,OvertimeHoursPerWorker,BacklogUnits,BacklogFlag,EmployeeSatisfactionIndex,TotalLaborCost
2024-08-06,EcoFit Smart Bottle,217.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-07,EcoFit Smart Bottle,241.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-08,EcoFit Smart Bottle,250.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-09,EcoFit Smart Bottle,241.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-10,EcoFit Smart Bottle,317.0,11,12,-1,0.5,0,0,95.0,11812.5
2024-08-11,EcoFit Smart Bottle,260.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-12,EcoFit Smart Bottle,235.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-13,EcoFit Smart Bottle,217.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-14,EcoFit Smart Bottle,226.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-15,EcoFit Smart Bottle,260.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-16,EcoFit Smart Bottle,239.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-17,EcoFit Smart Bottle,259.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-18,EcoFit Smart Bottle,270.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-19,EcoFit Smart Bottle,238.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-20,EcoFit Smart Bottle,237.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-21,EcoFit Smart Bottle,236.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-22,EcoFit Smart Bottle,244.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-23,EcoFit Smart Bottle,261.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-24,EcoFit Smart Bottle,247.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-25,EcoFit Smart Bottle,281.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-26,EcoFit Smart Bottle,216.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-27,EcoFit Smart Bottle,225.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-28,EcoFit Smart Bottle,215.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-29,EcoFit Smart Bottle,224.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-30,EcoFit Smart Bottle,230.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-08-31,EcoFit Smart Bottle,258.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-01,EcoFit Smart Bottle,251.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-02,EcoFit Smart Bottle,266.0,9,12,-3,0.0,0,0,95.0,10800.0
2024-09-03,EcoFit Smart Bottle,225.0,9,12,-3,0.0,0,0,95.0,10800.0
2024-09-04,EcoFit Smart Bottle,219.0,9,12,-3,0.0,0,0,95.0,10800.0
2024-09-05,EcoFit Smart Bottle,4.0,9,12,-3,0.0,0,0,95.0,10800.0
2024-09-06,EcoFit Smart Bottle,233.0,8,12,-4,0.0,0,0,95.0,10800.0
2024-09-07,EcoFit Smart Bottle,242.0,8,12,-4,0.0,0,0,95.0,10800.0
2024-09-08,EcoFit Smart Bottle,226.0,8,12,-4,0.0,0,0,95.0,10800.0
2024-09-09,EcoFit Smart Bottle,209.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-10,EcoFit Smart Bottle,217.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-11,EcoFit Smart Bottle,216.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-12,EcoFit Smart Bottle,233.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-13,EcoFit Smart Bottle,234.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-14,EcoFit Smart Bottle,244.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-15,EcoFit Smart Bottle,235.0,10,12,-2,0.0,0,0,95.0,10800.0
2024-09-16,EcoFit Smart Bottle,217.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-09-17,EcoFit Smart Bottle,213.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-09-18,EcoFit Smart Bottle,270.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-09-19,EcoFit Smart Bottle,397.0,11,12,-1,2.6,0,0,95.0,16065.0
2024-09-20,EcoFit Smart Bottle,248.0,11,11,0,0.0,0,0,95.0,9900.0
2024-09-21,EcoFit Smart Bottle,241.0,11,11,0,0.0,0,0,95.0,9900.0
2024-09-22,EcoFit Smart Bottle,221.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-09-23,EcoFit Smart Bottle,208.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-24,EcoFit Smart Bottle,204.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-25,EcoFit Smart Bottle,208.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-26,EcoFit Smart Bottle,211.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-27,EcoFit Smart Bottle,212.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-28,EcoFit Smart Bottle,240.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-29,EcoFit Smart Bottle,236.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-09-30,EcoFit Smart Bottle,204.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-01,EcoFit Smart Bottle,220.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-02,EcoFit Smart Bottle,212.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-03,EcoFit Smart Bottle,267.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-04,EcoFit Smart Bottle,264.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-05,EcoFit Smart Bottle,221.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-06,EcoFit Smart Bottle,214.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-07,EcoFit Smart Bottle,183.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-08,EcoFit Smart Bottle,212.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-09,EcoFit Smart Bottle,211.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-10,EcoFit Smart Bottle,214.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-11,EcoFit Smart Bottle,216.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-12,EcoFit Smart Bottle,241.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-13,EcoFit Smart Bottle,206.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-14,EcoFit Smart Bottle,210.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-15,EcoFit Smart Bottle,197.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-16,EcoFit Smart Bottle,203.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-17,EcoFit Smart Bottle,206.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-18,EcoFit Smart Bottle,207.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-19,EcoFit Smart Bottle,228.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-20,EcoFit Smart Bottle,241.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-21,EcoFit Smart Bottle,233.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-22,EcoFit Smart Bottle,237.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-23,EcoFit Smart Bottle,257.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-24,EcoFit Smart Bottle,262.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-25,EcoFit Smart Bottle,212.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-10-26,EcoFit Smart Bottle,223.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-27,EcoFit Smart Bottle,212.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-10-28,EcoFit Smart Bottle,191.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-10-29,EcoFit Smart Bottle,191.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-10-30,EcoFit Smart Bottle,182.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-10-31,EcoFit Smart Bottle,166.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-01,EcoFit Smart Bottle,197.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-02,EcoFit Smart Bottle,214.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-03,EcoFit Smart Bottle,236.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-04,EcoFit Smart Bottle,191.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-05,EcoFit Smart Bottle,175.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-06,EcoFit Smart Bottle,190.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-07,EcoFit Smart Bottle,231.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-08,EcoFit Smart Bottle,198.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-09,EcoFit Smart Bottle,214.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-10,EcoFit Smart Bottle,277.0,9,11,-2,0.1,0,0,95.0,10085.62
2024-11-11,EcoFit Smart Bottle,214.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-12,EcoFit Smart Bottle,199.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-13,EcoFit Smart Bottle,174.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-14,EcoFit Smart Bottle,230.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-15,EcoFit Smart Bottle,206.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-16,EcoFit Smart Bottle,234.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-17,EcoFit Smart Bottle,241.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-18,EcoFit Smart Bottle,225.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-19,EcoFit Smart Bottle,223.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-20,EcoFit Smart Bottle,201.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-21,EcoFit Smart Bottle,186.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-22,EcoFit Smart Bottle,190.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-23,EcoFit Smart Bottle,244.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-24,EcoFit Smart Bottle,218.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-25,EcoFit Smart Bottle,193.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-26,EcoFit Smart Bottle,178.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-27,EcoFit Smart Bottle,189.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-28,EcoFit Smart Bottle,186.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-11-29,EcoFit Smart Bottle,199.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-11-30,EcoFit Smart Bottle,215.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-12-01,EcoFit Smart Bottle,199.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-02,EcoFit Smart Bottle,236.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-12-03,EcoFit Smart Bottle,175.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-04,EcoFit Smart Bottle,193.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-05,EcoFit Smart Bottle,175.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-06,EcoFit Smart Bottle,215.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-07,EcoFit Smart Bottle,251.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-08,EcoFit Smart Bottle,231.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-09,EcoFit Smart Bottle,192.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-10,EcoFit Smart Bottle,183.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-11,EcoFit Smart Bottle,179.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-12,EcoFit Smart Bottle,200.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-13,EcoFit Smart Bottle,216.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-14,EcoFit Smart Bottle,269.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-15,EcoFit Smart Bottle,211.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-16,EcoFit Smart Bottle,177.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-17,EcoFit Smart Bottle,204.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-18,EcoFit Smart Bottle,198.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-19,EcoFit Smart Bottle,187.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-20,EcoFit Smart Bottle,198.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-21,EcoFit Smart Bottle,226.0,8,11,-3,0.0,0,0,95.0,9900.0
2024-12-22,EcoFit Smart Bottle,233.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-23,EcoFit Smart Bottle,179.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-24,EcoFit Smart Bottle,154.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-25,EcoFit Smart Bottle,225.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-26,EcoFit Smart Bottle,205.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-27,EcoFit Smart Bottle,201.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-28,EcoFit Smart Bottle,250.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-29,EcoFit Smart Bottle,246.0,9,11,-2,0.0,0,0,95.0,9900.0
2024-12-30,EcoFit Smart Bottle,194.0,9,11,-2,0.0,0,0,95.0,9900.0
