Date,Product,UnitsSold,RequiredHeadcount,StaffedHeadcount,HeadcountGap,OvertimeHoursPerWorker,BacklogUnits,BacklogFlag,EmployeeSatisfactionIndex,TotalLaborCost
9/1/2024,EcoFit Smart Bottle,251,10,12,-2,0.0,0,0,95.0,10800.0
9/2/2024,EcoFit Smart Bottle,266,9,12,-3,0.0,0,0,95.0,10800.0
9/3/2024,EcoFit Smart Bottle,225,9,12,-3,0.0,0,0,95.0,10800.0
9/4/2024,EcoFit Smart Bottle,219,9,12,-3,0.0,0,0,95.0,10800.0
9/5/2024,EcoFit Smart Bottle,4,9,12,-3,0.0,0,0,95.0,10800.0
9/6/2024,EcoFit Smart Bottle,233,8,12,-4,0.0,0,0,95.0,10800.0
9/7/2024,EcoFit Smart Bottle,242,8,12,-4,0.0,0,0,95.0,10800.0
9/8/2024,EcoFit Smart Bottle,226,8,12,-4,0.0,0,0,95.0,10800.0
9/9/2024,EcoFit Smart Bottle,209,10,12,-2,0.0,0,0,95.0,10800.0
9/10/2024,EcoFit Smart Bottle,217,10,12,-2,0.0,0,0,95.0,10800.0
9/11/2024,EcoFit Smart Bottle,216,10,12,-2,0.0,0,0,95.0,10800.0
9/12/2024,EcoFit Smart Bottle,233,10,12,-2,0.0,0,0,95.0,10800.0
9/13/2024,EcoFit Smart Bottle,234,10,12,-2,0.0,0,0,95.0,10800.0
9/14/2024,EcoFit Smart Bottle,244,10,12,-2,0.0,0,0,95.0,10800.0
9/15/2024,EcoFit Smart Bottle,235,10,12,-2,0.0,0,0,95.0,10800.0
9/16/2024,EcoFit Smart Bottle,217,11,12,-1,0.0,0,0,95.0,10800.0
9/17/2024,EcoFit Smart Bottle,213,11,12,-1,0.0,0,0,95.0,10800.0
9/18/2024,EcoFit Smart Bottle,270,11,12,-1,0.0,0,0,95.0,10800.0
9/19/2024,EcoFit Smart Bottle,397,11,12,-1,2.6,0,0,95.0,16065.0
9/20/2024,EcoFit Smart Bottle,248,11,11,0,0.0,0,0,95.0,9900.0
9/21/2024,EcoFit Smart Bottle,241,11,11,0,0.0,0,0,95.0,9900.0
9/22/2024,EcoFit Smart Bottle,221,10,11,-1,0.0,0,0,95.0,9900.0
9/23/2024,EcoFit Smart Bottle,208,9,11,-2,0.0,0,0,95.0,9900.0
9/24/2024,EcoFit Smart Bottle,204,9,11,-2,0.0,0,0,95.0,9900.0
9/25/2024,EcoFit Smart Bottle,208,9,11,-2,0.0,0,0,95.0,9900.0
9/26/2024,EcoFit Smart Bottle,211,9,11,-2,0.0,0,0,95.0,9900.0
9/27/2024,EcoFit Smart Bottle,212,9,11,-2,0.0,0,0,95.0,9900.0
9/28/2024,EcoFit Smart Bottle,240,9,11,-2,0.0,0,0,95.0,9900.0
9/29/2024,EcoFit Smart Bottle,236,9,11,-2,0.0,0,0,95.0,9900.0
9/30/2024,EcoFit Smart Bottle,204,10,11,-1,0.0,0,0,95.0,9900.0
10/1/2024,EcoFit Smart Bottle,220,10,11,-1,0.0,0,0,95.0,9900.0
10/2/2024,EcoFit Smart Bottle,212,10,11,-1,0.0,0,0,95.0,9900.0
10/3/2024,EcoFit Smart Bottle,267,10,11,-1,0.0,0,0,95.0,9900.0
10/4/2024,EcoFit Smart Bottle,264,10,11,-1,0.0,0,0,95.0,9900.0
10/5/2024,EcoFit Smart Bottle,221,9,11,-2,0.0,0,0,95.0,9900.0
