Date,Product,DayOfWeek,UnitsSold,UnitPrice,Revenue,MarketingSpend,CompetitorPriceIndex,WebSearchInterest,IsPromo,IsHoliday,Day,Month,Quarter,WeekOfYear,MarketingSpend_lag1,WebSearchInterest_lag2,UnitsSold_roll_mean_7,UnitsSold_roll_std_7,UnitsSold_roll_mean_30,UnitsSold_roll_std_30
2023-12-18,EcoFit Smart Bottle,0,177,260,46020,5425.96,110.2,48.7,0,0,18,12,4,51,4012.55,52.7,188.8571429,13.53302838,191.3666667,21.99291945
2023-12-19,EcoFit Smart Bottle,1,183,260,47580,4634.77,109,50,0,0,19,12,4,51,5425.96,47.5,186.2857143,12.51285054,190.7,21.9311619
2023-12-20,EcoFit Smart Bottle,2,186,260,48360,2651.74,110.7,43.7,0,0,20,12,4,51,4634.77,48.7,187.5714286,11.84422704,189.6333333,21.32746866
2023-12-21,EcoFit Smart Bottle,3,167,260,43420,2282.27,110.4,57.1,0,0,21,12,4,51,2651.74,50,185.5714286,14.10504807,189.2,21.65943292
2023-12-22,EcoFit Smart Bottle,4,176,260,45760,4569.68,109.7,44.4,0,0,22,12,4,51,2282.27,43.7,185.2857143,14.30284687,189.1,21.71500355
2023-12-23,EcoFit Smart Bottle,5,203,260,52780,2106.05,109.6,49.6,0,0,23,12,4,51,4569.68,57.1,184.5714286,13.04935685,190,21.71285969
2023-12-24,EcoFit Smart Bottle,6,166,260,43160,4343.1,109,51.7,0,0,24,12,4,51,2106.05,44.4,179.7142857,12.67167821,189.2333333,22.15102291
2023-12-25,EcoFit Smart Bottle,0,198,260,51480,5760.92,109.2,53.1,0,1,25,12,4,52,4343.1,49.6,182.7142857,14.30284687,188.6,21.59437986
2023-12-26,EcoFit Smart Bottle,1,189,260,49140,4301.9,110,56.6,0,0,26,12,4,52,5760.92,51.7,183.5714286,14.50123147,188.6,21.59437986
2023-12-27,EcoFit Smart Bottle,2,183,260,47580,3552.68,109.4,49.2,0,0,27,12,4,52,4301.9,53.1,183.1428571,14.46177227,189.2,21.16177426
2023-12-28,EcoFit Smart Bottle,3,167,260,43420,4573.15,109.8,46.7,0,0,28,12,4,52,3552.68,56.6,183.1428571,14.46177227,188.5333333,21.54503436
2023-12-29,EcoFit Smart Bottle,4,191,260,49660,3833.01,108.8,49.9,0,0,29,12,4,52,4573.15,49.2,185.2857143,14.33776233,189.4,21.08374108
2023-12-30,EcoFit Smart Bottle,5,187,260,48620,4182.47,109.5,48.3,0,0,30,12,4,52,3833.01,46.7,183,12.15181742,190.1333333,20.58243867
2023-12-31,EcoFit Smart Bottle,6,214,260,55640,5765.86,109.7,55,0,0,31,12,4,52,4182.47,49.9,189.8571429,14.3111678,191.3333333,20.89767077
2024-01-01,EcoFit Smart Bottle,0,203,245,49735,3544.41,110.4,52.2,0,1,1,1,1,1,5765.86,48.3,190.5714286,14.89806635,191.7,21.00599258
2024-01-02,EcoFit Smart Bottle,1,234,245,57330,5844.76,110.3,48.6,1,0,2,1,1,1,3544.41,55,197,22.0831761,193.2666667,22.35286502
2024-01-03,EcoFit Smart Bottle,2,198,245,48510,5621.4,110,58.5,0,0,3,1,1,1,5844.76,52.2,199.1428571,21.20871339,194.0666667,22.06719102
2024-01-04,EcoFit Smart Bottle,3,184,245,45080,2783.16,110.5,45.7,0,0,4,1,1,1,5621.4,48.6,201.5714286,17.5770413,194.2333333,21.96813261
2024-01-05,EcoFit Smart Bottle,4,183,245,44835,2277.45,109.7,48.3,0,0,5,1,1,1,2783.16,58.5,200.4285714,18.6087537,194.9333333,21.2277199
2024-01-06,EcoFit Smart Bottle,5,200,245,49000,2403.11,108.7,49.5,0,0,6,1,1,1,2277.45,45.7,202.2857143,17.67026019,195.3666667,21.19284742
2024-01-07,EcoFit Smart Bottle,6,188,245,46060,2072.89,108.7,47.7,0,0,7,1,1,1,2403.11,48.3,198.5714286,17.52956686,194.0333333,20.30879431
2024-01-08,EcoFit Smart Bottle,0,174,245,42630,2377.77,108.4,46,0,0,8,1,1,2,2072.89,49.5,194.4285714,19.6117069,191.5333333,17.76616958
2024-01-09,EcoFit Smart Bottle,1,166,245,40670,4732.03,108.8,48.9,0,0,9,1,1,2,2377.77,47.7,184.7142857,12.17530678,189.1666667,16.15673946
2024-01-10,EcoFit Smart Bottle,2,170,245,41650,2284.75,109.4,45.3,0,0,10,1,1,2,4732.03,46,180.7142857,11.67210757,187.7333333,15.87436305
2024-01-11,EcoFit Smart Bottle,3,159,245,38955,10552.85,109.8,71.1,0,0,11,1,1,2,2284.75,48.9,177.1428571,14.07632257,186.3333333,16.5035698
2024-01-12,EcoFit Smart Bottle,4,222,245,54390,5379.5,110.4,48.7,0,0,12,1,1,2,10552.85,45.3,182.7142857,22.17141016,187.8333333,17.63242181
2024-01-13,EcoFit Smart Bottle,5,225,245,55125,2093.09,110.6,43,0,0,13,1,1,2,5379.5,71.1,186.2857143,26.92405545,189.3,18.83348083
2024-01-14,EcoFit Smart Bottle,6,221,245,54145,5257.87,110.9,49.2,1,0,14,1,1,2,2093.09,48.7,191,29.98888683,190.7333333,19.56586284
2024-01-15,EcoFit Smart Bottle,0,197,245,48265,3127.42,110.8,49.6,0,0,15,1,1,3,5257.87,43,194.2857143,29.06151112,190.3666667,19.33280816
2024-01-16,EcoFit Smart Bottle,1,189,245,46305,2472.66,111.1,40.1,0,0,16,1,1,3,3127.42,49.2,197.5714286,26.51953458,190,19.24792868
2024-01-17,EcoFit Smart Bottle,2,176,245,43120,4786.95,111.2,45.7,0,0,17,1,1,3,2472.66,49.6,198.4285714,25.5594545,189.9666667,19.272069
2024-01-18,EcoFit Smart Bottle,3,187,245,45815,16874.4,111.4,75.5,0,0,18,1,1,3,4786.95,40.1,202.4285714,19.93202735,190.1,19.23601149
2024-01-19,EcoFit Smart Bottle,4,245,245,60025,5509.89,111.3,47.8,0,0,19,1,1,3,16874.4,45.7,205.7142857,24.95806006,192.0666667,21.66505741
2024-01-20,EcoFit Smart Bottle,5,226,245,55370,4940.28,111.7,47.2,0,0,20,1,1,3,5509.89,75.5,205.8571429,25.08936409,194.0333333,21.98664694
2024-01-21,EcoFit Smart Bottle,6,217,245,53165,5213.92,111.3,47.5,0,0,21,1,1,3,4940.28,47.8,205.2857143,24.72997025,195.4,22.10102198
2024-01-22,EcoFit Smart Bottle,0,201,245,49245,3128.14,111.3,45.6,0,0,22,1,1,4,5213.92,47.2,205.8571429,24.55217961,195.3333333,22.08031317
2024-01-23,EcoFit Smart Bottle,1,188,245,46060,2709.76,112.1,52.8,0,0,23,1,1,4,3128.14,47.5,205.7142857,24.66924053,196.0666667,21.42820142
2024-01-24,EcoFit Smart Bottle,2,166,245,40670,5002.46,111.5,58.7,0,0,24,1,1,4,2709.76,45.6,204.2857143,26.86828543,195,22.11412406
2024-01-25,EcoFit Smart Bottle,3,194,245,47530,5227.34,110.2,64.1,0,0,25,1,1,4,5002.46,52.8,205.2857143,26.24064459,195.1666667,22.08616876
2024-01-26,EcoFit Smart Bottle,4,241,245,59045,5962.02,110.4,65.5,0,1,26,1,1,4,5227.34,58.7,204.7142857,25.25677655,197.1,23.47904421
2024-01-27,EcoFit Smart Bottle,5,233,245,57085,13415.97,110.3,75.1,0,0,27,1,1,4,5962.02,64.1,172.4285714,79.5672821,191.5333333,42.75006218
2024-01-28,EcoFit Smart Bottle,6,226,245,55370,3488.07,110.9,56.6,0,0,28,1,1,4,13415.97,65.5,141.4285714,99.16628651,185.1666667,55.23247629
2024-01-29,EcoFit Smart Bottle,0,218,245,53410,5105.65,110.8,55.5,0,0,29,1,1,5,3488.07,75.1,143.8571429,101.0584461,186.2,55.55699155
2024-01-30,EcoFit Smart Bottle,1,196,245,48020,3363.21,110.5,54.1,0,0,30,1,1,5,5105.65,56.6,145,101.6841515,185.6,55.34319259
2024-01-31,EcoFit Smart Bottle,2,190,245,46550,5723.03,110.4,66.1,0,0,31,1,1,5,3363.21,55.5,148.4285714,102.9074943,185.1666667,55.25307502
2024-02-01,EcoFit Smart Bottle,3,260,245,63700,5433.65,111.1,57.9,1,0,1,2,1,5,5723.03,54.1,157.8571429,110.5206294,186.0333333,56.24054454
2024-02-02,EcoFit Smart Bottle,4,226,245,55370,3715.98,111.4,58.5,0,0,2,2,1,5,5433.65,66.1,155.7142857,108.7714949,186.9666667,56.6766286
2024-02-03,EcoFit Smart Bottle,5,237,245,58065,5003.48,110,50.8,0,0,3,2,1,5,3715.98,57.9,189.5714286,86.91347641,188.7333333,57.40235087
2024-02-04,EcoFit Smart Bottle,6,231,245,56595,5018.17,110.1,52.3,0,0,4,2,1,5,5003.48,58.5,222.5714286,24.0822005,190.3333333,57.90380449
2024-02-05,EcoFit Smart Bottle,0,196,245,48020,2412.5,110.2,52.2,0,0,5,2,1,6,5018.17,50.8,219.4285714,26.12697931,190.2,57.8853802
2024-02-06,EcoFit Smart Bottle,1,177,245,43365,5610.21,110.2,57.9,0,0,6,2,1,6,2412.5,52.3,216.7142857,29.70810375,189.8333333,57.93461435
2024-02-07,EcoFit Smart Bottle,2,194,245,47530,4021.01,109.8,51.1,0,0,7,2,1,6,5610.21,52.2,217.2857143,29.14168999,190.5,57.86115962
2024-02-08,EcoFit Smart Bottle,3,212,245,51940,5305.83,110.5,68.9,0,0,8,2,1,6,4021.01,57.9,210.4285714,22.24752528,192.0333333,57.79898778
2024-02-09,EcoFit Smart Bottle,4,229,245,56105,3280.2,111.3,53.9,0,0,9,2,1,6,5305.83,51.1,210.8571429,22.62320764,194,58.0267477
2024-02-10,EcoFit Smart Bottle,5,249,245,61005,5582.09,110,55.6,0,0,10,2,1,6,3280.2,68.9,212.5714286,25.23791554,197,58.47958677
2024-02-11,EcoFit Smart Bottle,6,240,245,58800,3556.81,109.5,54.7,0,0,11,2,1,6,5582.09,53.9,213.8571429,26.52940866,197.6,58.83618403
2024-02-12,EcoFit Smart Bottle,0,235,245,57575,2043.35,109.4,51.2,1,0,12,2,1,7,3556.81,55.6,219.4285714,26.24790241,197.9333333,59.0247951
2024-02-13,EcoFit Smart Bottle,1,186,245,45570,5621.53,110,59.3,0,0,13,2,1,7,2043.35,54.7,220.7142857,23.94239118,196.7666667,58.89891008
2024-02-14,EcoFit Smart Bottle,2,202,245,49490,2365.15,110,44.1,0,0,14,2,1,7,5621.53,51.2,221.8571429,22.6084687,196.9333333,58.90666687
2024-02-15,EcoFit Smart Bottle,3,208,245,50960,3277.25,109.6,60.5,0,0,15,2,1,7,2365.15,59.3,221.2857143,22.94714424,197.5666667,58.920568
2024-02-16,EcoFit Smart Bottle,4,214,245,52430,5800.25,110,66,0,0,16,2,1,7,3277.25,44.1,219.1428571,22.80664064,198.8333333,58.84935961
2024-02-17,EcoFit Smart Bottle,5,247,245,60515,5802.43,109.9,66.8,0,0,17,2,1,7,5800.25,60.5,218.8571429,22.37877396,200.8333333,59.4498243
2024-02-18,EcoFit Smart Bottle,6,248,245,60760,4293.75,109.8,58.2,0,0,18,2,1,7,5802.43,66,220,23.797759,200.9333333,59.52914866
2024-02-19,EcoFit Smart Bottle,0,221,245,54145,4527.35,109.8,60.6,0,0,19,2,1,8,4293.75,66.8,218,22.89832599,200.7666667,59.46351146
2024-02-20,EcoFit Smart Bottle,1,222,245,54390,3793.78,110.1,51.6,0,0,20,2,1,8,4527.35,58.2,223.1428571,18.04095869,200.9333333,59.51756237
2024-02-21,EcoFit Smart Bottle,2,222,245,54390,3172.84,110,59.1,0,0,21,2,1,8,3793.78,60.6,226,15.54563176,201.6333333,59.64173691
2024-02-22,EcoFit Smart Bottle,3,233,245,57085,3314.66,110.4,56.6,1,0,22,2,1,8,3172.84,51.6,229.5714286,13.45185418,203.1333333,59.8525391
2024-02-23,EcoFit Smart Bottle,4,229,245,56105,4690.07,110.3,56,0,0,23,2,1,8,3314.66,59.1,231.7142857,11.62919151,205.2333333,59.60946658
2024-02-24,EcoFit Smart Bottle,5,248,245,60760,5009.5,109.7,63.4,0,0,24,2,1,8,4690.07,56.6,231.8571429,11.8522652,207.0333333,60.07207357
2024-02-25,EcoFit Smart Bottle,6,237,245,58065,5166.32,109.7,64.1,0,0,25,2,1,8,5009.5,56,230.2857143,9.928314488,206.9,59.99847699
2024-02-26,EcoFit Smart Bottle,0,231,245,56595,5158.47,109.1,60.1,0,0,26,2,1,9,5166.32,63.4,231.7142857,9.050124966,214.6,45.63317003
2024-02-27,EcoFit Smart Bottle,1,210,245,51450,2364.82,109.1,56.6,0,0,27,2,1,9,5158.47,64.1,230,11.88836967,221.6,21.0804698
2024-02-28,EcoFit Smart Bottle,2,378,245,92610,3977.68,109.6,52.6,0,0,28,2,1,9,2364.82,60.1,252.2857143,56.58537587,226.9333333,35.46823089
2024-02-29,EcoFit Smart Bottle,3,209,245,51205,2230.24,108.9,60.7,0,0,29,2,1,9,3977.68,56.6,248.8571429,58.63852139,227.3666667,35.15530404
2024-03-01,EcoFit Smart Bottle,4,219,245,53655,4198.12,109.1,54.1,0,0,1,3,1,9,2230.24,52.6,247.4285714,59.32075843,228.3333333,34.48471259
2024-03-02,EcoFit Smart Bottle,5,241,245,59045,3766.12,108.6,54.4,0,0,2,3,1,9,4198.12,60.7,246.4285714,59.36850215,227.7,34.05487458
2024-03-03,EcoFit Smart Bottle,6,242,245,59290,5550.82,108.8,62,0,0,3,3,1,9,3766.12,54.1,247.1428571,59.26614709,228.2333333,34.15248094
2024-03-04,EcoFit Smart Bottle,0,227,245,55615,3403.66,109.3,63.1,0,0,4,3,1,10,5550.82,54.4,246.5714286,59.46667734,227.9,34.1127441
2024-03-05,EcoFit Smart Bottle,1,203,245,49735,6914.33,108,70.3,0,0,5,3,1,10,3403.66,62,245.5714286,60.23801995,226.9666667,34.40677894
2024-03-06,EcoFit Smart Bottle,2,238,245,58310,2571.97,107.3,56.2,0,0,6,3,1,10,6914.33,63.1,225.5714286,15.76765828,228.3666667,33.95482123
2024-03-07,EcoFit Smart Bottle,3,239,245,58555,5046.04,107.1,65.2,1,0,7,3,1,10,2571.97,70.3,229.8571429,14.54222096,230.4333333,32.57954016
2024-03-08,EcoFit Smart Bottle,4,245,245,60025,4472.87,107.3,51.9,0,0,8,3,1,10,5046.04,56.2,233.5714286,14.62711116,232.1333333,31.93715092
2024-03-09,EcoFit Smart Bottle,5,255,245,62475,2404.49,107.2,52.8,0,0,9,3,1,10,4472.87,65.2,235.5714286,16.63186843,233.5666667,31.96731449
2024-03-10,EcoFit Smart Bottle,6,236,245,57820,2336.43,107.2,53,0,0,10,3,1,10,2404.49,51.9,234.7142857,16.39831583,233.8,31.9583781
2024-03-11,EcoFit Smart Bottle,0,206,245,50470,4803.88,108.4,67.8,0,0,11,3,1,11,2336.43,52.8,231.7142857,19.64445881,232.3666667,32.21638407
2024-03-12,EcoFit Smart Bottle,1,218,245,53410,2291.05,107.7,60,0,0,12,3,1,11,4803.88,53,233.8571429,16.56732297,231.6333333,32.28694979
2024-03-13,EcoFit Smart Bottle,2,216,245,52920,17746.54,108.4,88.7,0,0,13,3,1,11,2291.05,67.8,230.7142857,17.6985337,231,32.40476764
2024-03-14,EcoFit Smart Bottle,3,280,245,68600,4824.97,108.1,63.6,0,0,14,3,1,11,17746.54,60,236.5714286,25.81896682,234.1333333,32.44808409
2024-03-15,EcoFit Smart Bottle,4,271,245,66395,2325.4,108.5,65.2,0,0,15,3,1,11,4824.97,88.7,240.2857143,28.91778164,236.4333333,32.53717591
2024-03-16,EcoFit Smart Bottle,5,241,245,59045,2339.35,109.8,56.7,0,0,16,3,1,11,2325.4,63.6,238.2857143,28.20587578,237.5333333,32.09762408
2024-03-17,EcoFit Smart Bottle,6,253,245,61985,5946.56,110.2,58.4,0,0,17,3,1,11,2339.35,65.2,240.7142857,28.70374125,238.8333333,31.9007981
2024-03-18,EcoFit Smart Bottle,0,222,245,54390,3497.08,110.4,65.6,0,0,18,3,1,12,5946.56,56.7,243,25.98717632,238,32.00646486
2024-03-19,EcoFit Smart Bottle,1,215,245,52675,3482.57,111.4,61.2,0,0,19,3,1,12,3497.08,58.4,242.5714286,26.48809256,236.9,32.21731169
2024-03-20,EcoFit Smart Bottle,2,224,245,54880,13452.39,112,85.2,0,0,20,3,1,12,3482.57,65.6,243.7142857,25.2963389,237,32.17087996
2024-03-21,EcoFit Smart Bottle,3,306,245,74970,5788.99,111.5,65.1,1,0,21,3,1,12,13452.39,61.2,247.4285714,32.41839572,239.8,34.3986768
2024-03-22,EcoFit Smart Bottle,4,253,245,61985,5944,111.7,61.6,0,0,22,3,1,12,5788.99,85.2,244.8571429,30.91616929,240.8333333,34.31103505
2024-03-23,EcoFit Smart Bottle,5,275,245,67375,5013.51,110.7,66.1,0,0,23,3,1,12,5944,65.1,249.7142857,32.82130551,242.2333333,34.83328109
2024-03-24,EcoFit Smart Bottle,6,260,245,63700,3505.04,110.4,61.3,0,0,24,3,1,12,5013.51,61.6,250.7142857,33.04398223,243.2666667,34.88694384
2024-03-25,EcoFit Smart Bottle,0,240,245,58800,2334,110.6,60,0,0,25,3,1,13,3505.04,66.1,253.2857143,31.07900838,243,34.88009016
2024-03-26,EcoFit Smart Bottle,1,229,245,56105,5108.59,110.2,72.8,0,0,26,3,1,13,2334,61.3,255.2857143,28.5523746,242.7333333,34.95803724
2024-03-27,EcoFit Smart Bottle,2,242,245,59290,4233.62,110.4,57.7,0,0,27,3,1,13,5108.59,60,257.8571429,25.95784128,243.1,34.88834407
2024-03-28,EcoFit Smart Bottle,3,251,245,61495,3696.89,110.4,63.7,0,0,28,3,1,13,4233.62,72.8,250,14.94434118,244.4666667,34.34584082
2024-03-29,EcoFit Smart Bottle,4,246,245,60270,19082.34,110.7,89.1,0,0,29,3,1,13,3696.89,57.7,249,14.94434118,240.0666667,23.34144358
2024-03-30,EcoFit Smart Bottle,5,304,245,74480,2444.79,110.4,47.1,0,0,30,3,1,13,19082.34,63.7,253.1428571,24.38871714,243.2333333,25.34000971
2024-03-31,EcoFit Smart Bottle,6,274,245,67130,3970.5,109.9,63,0,0,31,3,1,13,2444.79,89.1,255.1428571,25.58924625,245.0666667,25.51528728
2024-04-01,EcoFit Smart Bottle,0,229,245,56105,2045.41,110.7,59.7,0,0,1,4,2,14,3970.5,47.1,253.5714286,26.97441469,244.6666667,25.67480092
2024-04-02,EcoFit Smart Bottle,1,219,245,53655,3874.64,110.4,66.5,0,0,2,4,2,14,2045.41,63,252.1428571,28.70208222,243.9,26.09709985
2024-04-03,EcoFit Smart Bottle,2,237,245,58065,2225.21,110.8,59.2,0,0,3,4,2,14,3874.64,59.7,251.4285714,29.05659502,244.2333333,25.93716988
2024-04-04,EcoFit Smart Bottle,3,252,245,61740,2475.27,111.7,53.5,1,0,4,4,2,14,2225.21,66.5,251.5714286,29.05659502,245.8666667,24.76751673
2024-04-05,EcoFit Smart Bottle,4,241,245,59045,2470.1,111.8,56.9,0,0,5,4,2,14,2475.27,59.2,250.8571429,29.27700219,245.9666667,24.74070126
2024-04-06,EcoFit Smart Bottle,5,260,245,63700,4596.84,111.3,72,0,0,6,4,2,14,2470.1,53.5,244.5714286,18.82247896,246.6666667,24.83369976
2024-04-07,EcoFit Smart Bottle,6,268,245,65660,4984.18,111.2,62.2,0,0,7,4,2,14,4596.84,56.9,243.7142857,17.33699595,247.4333333,25.13368852
2024-04-08,EcoFit Smart Bottle,0,248,245,60760,13969.11,111.8,92.4,0,0,8,4,2,15,4984.18,72,246.4285714,16.09199742,247.2,25.0934804
2024-04-09,EcoFit Smart Bottle,1,273,245,66885,5848.69,111.9,73.6,0,0,9,4,2,15,13969.11,62.2,254.1428571,13.4836762,248.4333333,25.43102007
2024-04-10,EcoFit Smart Bottle,2,276,245,67620,3499.48,111.2,62.2,0,0,10,4,2,15,5848.69,92.4,259.7142857,13.27546968,250.7666667,24.60121014
2024-04-11,EcoFit Smart Bottle,3,254,245,62230,3142.85,111.5,59.6,0,0,11,4,2,15,3499.48,73.6,260,13.10216267,251.9666667,23.81318576
2024-04-12,EcoFit Smart Bottle,4,270,245,66150,5474.4,112,73.3,0,0,12,4,2,15,3142.85,62.2,264.1428571,10.39917579,253.7666667,23.02874266
2024-04-13,EcoFit Smart Bottle,5,288,245,70560,2894.38,111.8,61.8,0,0,13,4,2,15,5474.4,59.6,268.1428571,13.4713099,254.0333333,23.38653213
2024-04-14,EcoFit Smart Bottle,6,278,245,68110,5852.89,112.2,61.3,0,0,14,4,2,15,2894.38,73.3,269.5714286,13.97446651,254.2666667,23.59563568
2024-04-15,EcoFit Smart Bottle,0,247,245,60515,2048.62,112.3,64.4,0,0,15,4,2,16,5852.89,61.8,269.4285714,14.23443176,254.4666667,23.50456057
2024-04-16,EcoFit Smart Bottle,1,239,245,58555,5879.52,112.2,71.4,0,0,16,4,2,16,2048.62,61.3,264.5714286,18.09103961,254,23.67306049
2024-04-17,EcoFit Smart Bottle,2,256,245,62720,2172.64,111.4,67.8,0,0,17,4,2,16,5879.52,64.4,261.7142857,17.55671083,255.1333333,22.88913812
2024-04-18,EcoFit Smart Bottle,3,241,245,59045,5564.57,112.1,70.7,0,0,18,4,2,16,2172.64,71.4,259.8571429,19.12614765,256,21.78262515
2024-04-19,EcoFit Smart Bottle,4,273,245,66885,4110.8,112.5,63.4,0,0,19,4,2,16,5564.57,67.8,260.2857143,19.42261814,257.6333333,21.1276634
2024-04-20,EcoFit Smart Bottle,5,290,245,71050,5971.86,112.9,76.4,0,0,20,4,2,16,4110.8,70.7,260.5714286,19.90692629,257.1,20.03849743
2024-04-21,EcoFit Smart Bottle,6,287,245,70315,2295.19,113.8,69.6,0,0,21,4,2,16,5971.86,63.4,261.8571429,21.45094071,258.2333333,20.74755213
2024-04-22,EcoFit Smart Bottle,0,244,245,59780,4215.42,114.4,67.9,0,0,22,4,2,17,2295.19,76.4,261.4285714,21.82397109,257.2,20.655466
2024-04-23,EcoFit Smart Bottle,1,260,245,63700,5877.21,114.8,70.5,0,0,23,4,2,17,4215.42,69.6,264.4285714,19.55212813,257.2,20.655466
2024-04-24,EcoFit Smart Bottle,2,257,245,62965,4092.39,113.4,60.1,0,0,24,4,2,17,5877.21,67.9,264.5714286,19.48381502,257.7666667,20.39892379
2024-04-25,EcoFit Smart Bottle,3,261,245,63945,4517.59,114.2,64.6,0,0,25,4,2,17,4092.39,70.5,267.4285714,16.72181353,258.8333333,19.66632573
2024-04-26,EcoFit Smart Bottle,4,264,245,64680,4782.99,114.2,72.1,0,0,26,4,2,17,4517.59,60.1,266.1428571,16.56732297,259.5666667,19.42569101
2024-04-27,EcoFit Smart Bottle,5,284,245,69580,3818.16,114.4,63.7,0,0,27,4,2,17,4782.99,64.6,265.2857143,15.22841955,260.6666667,19.85348633
2024-04-28,EcoFit Smart Bottle,6,286,245,70070,4510.23,114.6,60.7,0,0,28,4,2,17,3818.16,72.1,265.1428571,14.99364945,262,20.17509561
2024-04-29,EcoFit Smart Bottle,0,252,245,61740,4337.26,115.1,85.2,0,0,29,4,2,18,4510.23,63.7,266.2857143,13.32559299,260.2666667,18.61577628
2024-04-30,EcoFit Smart Bottle,1,269,245,65905,5604.63,115.7,63,0,0,30,4,2,18,4337.26,60.7,267.5714286,13.04935685,260.1,18.51066794
2024-05-01,EcoFit Smart Bottle,2,259,245,63455,8568.58,116.1,87.6,0,0,1,5,2,18,5604.63,85.2,267.8571429,12.79880947,261.1,17.55847374
2024-05-02,EcoFit Smart Bottle,3,272,245,66640,3123.85,116.4,64,0,0,2,5,2,18,8568.58,63,269.4285714,12.48808956,262.8666667,15.74962141
2024-05-03,EcoFit Smart Bottle,4,280,245,68600,5801.65,116.5,70.5,0,0,3,5,2,18,3123.85,87.6,271.7142857,12.78950463,264.3,15.26354684
2024-05-04,EcoFit Smart Bottle,5,297,245,72765,5561.06,114.5,67.2,0,0,4,5,2,18,5801.65,64,273.5714286,15.52264091,265.8,16.19578489
2024-05-05,EcoFit Smart Bottle,6,322,245,78890,3822.63,114.4,71.1,1,0,5,5,2,18,5561.06,70.5,278.7142857,23.98412173,268.5,18.50582387
2024-05-06,EcoFit Smart Bottle,0,260,245,63700,4480.53,113.8,61.4,0,0,6,5,2,19,3822.63,67.2,279.8571429,22.65265673,268.5,18.50582387
2024-05-07,EcoFit Smart Bottle,1,264,245,64680,3109.52,114.5,56.7,0,0,7,5,2,19,4480.53,71.1,279.1428571,23.12594914,268.3666667,18.52395157
2024-05-08,EcoFit Smart Bottle,2,249,245,61005,2752.48,114.9,73.3,0,0,8,5,2,19,3109.52,61.4,277.7142857,24.82414339,268.4,18.48690123
2024-05-09,EcoFit Smart Bottle,3,261,245,63945,3854.79,114.6,63.5,0,0,9,5,2,19,2752.48,56.7,276.1428571,25.58273227,268,18.5137414
2024-05-10,EcoFit Smart Bottle,4,281,245,68845,3413.41,114.4,70.4,0,0,10,5,2,19,3854.79,73.3,276.2857143,25.61063767,268.1666667,18.61049636
2024-05-11,EcoFit Smart Bottle,5,289,245,70805,4334.62,114.2,63.2,0,0,11,5,2,19,3413.41,63.5,275.1428571,24.69432169,269.3333333,18.78798834
2024-05-12,EcoFit Smart Bottle,6,278,245,68110,2310.94,113.9,68.2,0,0,12,5,2,19,4334.62,70.4,268.8571429,14.11179851,269.6,18.8544333
2024-05-13,EcoFit Smart Bottle,0,250,245,61250,5897.58,113,80.3,0,0,13,5,2,20,2310.94,63.2,267.4285714,15.58692981,268.3333333,18.85211656
2024-05-14,EcoFit Smart Bottle,1,264,245,64680,5944.84,112,69.3,0,0,14,5,2,20,5897.58,68.2,267.4285714,15.58692981,267.8666667,18.7777075
2024-05-15,EcoFit Smart Bottle,2,267,245,65415,4792.65,112.1,60.1,0,0,15,5,2,20,5944.84,80.3,270,13.3666251,268.5333333,18.36175435
2024-05-16,EcoFit Smart Bottle,3,271,245,66395,4144.39,112.7,76.9,0,0,16,5,2,20,4792.65,69.3,271.4285714,12.76528029,269.6,17.4960094
2024-05-17,EcoFit Smart Bottle,4,266,245,65170,3238.11,112.4,71.3,0,0,17,5,2,20,4144.39,60.1,269.2857143,12.13417056,269.9333333,17.32236611
2024-05-18,EcoFit Smart Bottle,5,294,245,72030,5255.18,112.6,68.4,0,0,18,5,2,20,3238.11,76.9,270,13.55236757,271.7,16.96883553
2024-05-19,EcoFit Smart Bottle,6,283,245,69335,4738.92,113,68.7,0,0,19,5,2,20,5255.18,71.3,270.7142857,14.16232426,272.0333333,17.093018
2024-05-20,EcoFit Smart Bottle,0,281,245,68845,2650.47,112.4,60.1,0,0,20,5,2,21,4738.92,68.4,275.1428571,11.12697281,271.7333333,16.84397638
2024-05-21,EcoFit Smart Bottle,1,245,245,60025,5643.71,112.4,78.8,0,0,21,5,2,21,2650.47,68.7,272.4285714,15.68286903,270.3333333,17.27133031
2024-05-22,EcoFit Smart Bottle,2,266,245,65170,5290.15,112,68.3,0,0,22,5,2,21,5643.71,60.1,272.2857143,15.74499165,271.0666667,16.56738244
2024-05-23,EcoFit Smart Bottle,3,282,245,69090,5799.2,113,64.9,0,0,23,5,2,21,5290.15,78.8,273.8571429,16.13927478,271.8,16.5475282
2024-05-24,EcoFit Smart Bottle,4,279,245,68355,4902.88,113.9,71.3,0,0,24,5,2,21,5799.2,68.3,275.7142857,15.82944814,272.5333333,16.35539209
2024-05-25,EcoFit Smart Bottle,5,335,245,82075,4453.66,113.3,65.1,1,0,25,5,2,21,4902.88,64.9,281.5714286,27.21431696,275,19.77807912
2024-05-26,EcoFit Smart Bottle,6,279,245,68355,3672.97,113.5,62.7,0,0,26,5,2,21,4453.66,71.3,281,27.22131518,275.5,19.67976381
2024-05-27,EcoFit Smart Bottle,0,274,245,67130,5730.91,114.2,69.8,0,0,27,5,2,22,3672.97,65.1,280,27.34958866,275.1666667,19.61541149
